,id1,id2,ind,sampleTime,angleOffset,codes,6,7,8,9
0,787564065,431378677,-1,2.5,0,0xC0180F41C0420C4140CE0F41C09A174140F3154140D71741C095204140751E41C0F2224100362941803F2441C0DF2C41C0C32E41C02E304100563841805134418063444180C53D41C0C24841C07C4D41C0285341000F5741C05B584180135B4100185F41400C624100BF6D4100E47341C0C0834160FE8441E0D88B41208C8A41C0188F41A058924160E69741408CA5416055AA41A02DAF41606CB14100C6B0412008B64100E6BF41E02ECB41A0EFD541C023DC4160F6DB4160A2E14160C7E74140C1EF414076FD410066034270E502423040034240EF04427042054220F70B4210F9064260F00542A019D34160AA8A41409F1B4180CAB440001D56400086124000C4E43F00A0C43F0052A73F00B4A03F0064B73F00FCE03F00A7074000B42040001E3C40000F5740005D7440806A8740802D944000499F400028AA4000C6B0408043B5400064B7408001CB40C0A4054180A52E41C04D594180B07B4120B68741209A8941C01D864100C37E4140486F4180BF6041406553410068484180A93F41C029394180BC35410015344180513441C045374100973C4140534341005A4941805E4D41C0604F41C044514100C05341C0F0564100505B4140A16041404D664140EB6C41C0D372410033774140AE7941C0DC7A41C0CE7B41C0B27D41A0628041E07281418037824100ED8241C0C08341800D854160E2864140B78841C0E5894120058B41C0428C4160808D4120CD8E4160648F41A0FB8F41E09290416048914180499241802D9441A099964180E7984120179B4180289D4160EF9F41A0E3A241207DA541A09DA7410036A941E018AA416055AA418064AA41A0ECAA418056AB4180CFAB4180C1AC412078AE41C0A7B04120B9B241008EB441E062B6412065B84100B3BA41603DBD41C04EBF416005C141807FC24180EAC341C0FAC441A064C5414037C541E009C541C073C541A0CFC64120F0C84100B7CB41A0D8CE41E0CCD14100B2D441E078D741C0C6D94100C9DB41C007DE41C0DDE041A01DE44120A9E741C051EA418090EC418074EE4120A4F041A0C4F2418099F44160F5F5414051F741A0E9F841C0DCFA4180A2FC4140FDFC412075FC41400BFC41C047FC41A038FC41A038FC416093FC41C0C0FC41A0B1FC41E0CFFC41600CFD410058FD41800DFE41A095FE414068FE418086FE4100C3FE4160F0FE418078FF41C096FF4180F1FF41105B004290970042C0EA00429010014290890142C0DC0142A046024280B00242E056034210AA0342B0F5034220670442D0F6044220D20542A0870642C0880742E08908425074094230570A4240140B42A0BA0B42E0510C42E0CA0C42A0250D42808F0D42B0E20D42703D0E42C09F0E42E0270F42E0A00F426056104250041142E0841142201C124280C21242F0331342F0AC1342802D144260971442E0D3144210271542D081154210A0154290DC1542F009164290551642C0A8164200C7164240E51642C021174250291742F0741742E0A91742E0A917423093174210841742F074174250A2174230931742A08B174290C01742702A1842A07D1842C08C1842701C194280601942E08D194270951942E08D1942C0F71942901D1A4220251A42F04A1A42A0611A4280521A4230691A4290961A42104C1B4290011C42E0631C4240911C4210B71C4280281D4200651D42D0031E4200D01E42C01C2042709E2142306423426022254260062742301E284280F9284200AF294260552A42C0FB2A4240B12B42C0662C42B0142D4270E82D4290E92E42D0F92F42F0FA3042F0EC314220B93242E08C334250FE3342C06F3442D0B3344250F0344220163542D0A5354220813642B0013742F01F3742B07A3742C0BE374270D53742504D3742A0363742A036374220733742C0BE3742A0A1384220573942309B3942B0503A4240583A4240583A4280FD394210053A4290C83942A00C3A42C0943A4260593B4270163C42B0263D4270FA3D4210BF3E42408B3F428022404260054142F0774242701F4442B0A84542A048474280A44842109E4942B0624A4270364B4290374C42009B4D42F0C14E42B0954F42B0875042504C5142E0CC51422064524290D5524250305342F0025342A01953423021534250305342F07B5342108B534250305342703F53423021534220DD524260FB52424073524220EB5142C0BD5142F010524230A852425030534250A9534250A95342A00B544200B25442403B564210CC5742802F5942302A5B4210FF5C4290A65E4260BE5F42B099604260A26142D08C6242D0F76342405B654290286742209B684200056942E06E69429085694200F7694220F86A42E0446C4220556D42F0F36D4260EC6D42A0916D4240646D42B0E36C42B0E36C4230206D42B05C6D42A00A6E42108A6D4260816C42C0356C42302E6C4240726C4260FA6C4280826D42903F6E42B04E6E4250216E42A00A6E4220396F42A0597142005D744210F07742F0A87B4270427E4270AD7F42F04B80426036814268C3824290E68342109C8442302485424068854268998542D891854250AC854238BF854218B0854220D28542C0A48542B88285427042854290D8844258DC8442B89084425863844240768442883D8442385484421023844208888342D834834268C3824218DA824238E98242400B83420888834200588442488A854200B58642B036884218F18942A0BA8B42101E8D4278E68D4258C98E42A0828F42B03F9042F8F89042A888914218FA914230609242908D924220959242C0679242D8DB9142A066914298CB9042F87F9042E8B490426878904288879042188F9042285A904248699042E0199042C0839042C0FC9042A0ED904230F5904258AD9042285A9042F05D9042D0C79042F04F91421873924288D69342A8509542C0A89642E0A99742C08C9842C0F79942B8409B4290F39C4228019F4278CEA042180CA24280D4A242F891A04228DC984230498B42F0837542E0BE52422040324200B91742E07B0942F0C81142F0FF274250F93C4250A04B42E0375342C093544220DD5242C0445142102E5142E0455242A00B5442307E5542F051564210CC574290EC594210945B42A0065D42E0165E42C0805E4220AE5E4260535E42E0245D42B0585C42301C5C42C0315B42F0A05942E0F15742C0855542D0015242E0044E4210174A42E074464260DB4342A09C414270733E4260E03A4290F23642C08B324260962E42306D2B42301E2842409A244230F92142D0E71F4240FC1D42A0451C42D03B1A42B0CF174250BE1542B007144230E71142E0A00F42C0340D42E06D0A42805C0842D0530742C096064280860542801B0442E0EB014220E0FD414043F841A0C4F24140EBEC41009AE74140FEE2410018DF416004DB41202CD641C052D04100D3C9414045C44160A8BE41800BB941A06EB34120FFAD416071A841008AA34100579E4140BB9941E04C954140C0904180AB8B41C00F87412083824180BE7A41C0687141007E694100EE6141006C594180265141400D4841C06A3D41406B304100112341C0A81641007D0A41,NULL,NULL,NULL,NULL
1,787564064,431378677,-2,2.5,0,0x00000000AE6AD93F66283440BC1978405DBFA1401CE9C540E53CEE40CE2F0A413C721F41219C334119F7494187395F4109AD76410184864114E69241CE919E412680AB411EAAB741BB24C541F8DAD141D3D3DF4147FAEC416E8DFB4110990442C5280C42444813421C1E1B42BE832242B89F2A42753D32428E983A426A754242A6164B42A1325342FF195C42156E644293946D42C119764261867F425A2C84423A02894272878D42DD7592429A05974205F49B42C283A0422E72A54269FEA94253E9AE428B6EB342EF4EB842A2C9BC42819FC142B216C64298FACA424B75CF428F0FD34272D7D342A132D3421A21D242F0C5D042EFBECF42990FCF42EBB0CE42D37FCE424667CE424059CE42BE55CE424059CE42BE55CE42BE55CE42BE55CE42BA4ECE42394BCE42B440CE42AD32CE42A624CE429B0FCE420FF7CD4283DECD4276C2CD42EAA9CD427CD0CD423544CE4281DECE424467CF4204E9CF42B64ED042E6B0D0428D01D142BA5CD14265B4D1429516D242C578D242F9E1D2422D4BD342E2B7D3421621D4424D91D44280FAD442BB71D542EEDAD542A447D64252A6D6420105D742AC5CD742D9B7D7428008D842AD63D84254B4D842FF0BD9422559D942C9A2D942E8E1D9428924DA422359DA423B8ADA4253BBDA426FF3DA420828DB42A25CDB42BA8DDB42D2BEDB42EAEFDB428424DC421E59DC42B88DDC42D0BEDC426AF3DC428224DD421C59DD423083DD42C7B0DD425AD7DD42F004DE42832BDE429855DE42AC7FDE4243ADDE42D6D3DE4268FADE42FB20DF42924EDF422575DF42399FDF42CCC5DF42DDE8DF426D08E042FC27E0420A44E0421B67E042AB86E0423AA6E04248C2E04259E5E0426B08E1427C2BE1428A47E1421967E1422783E142B6A2E14246C2E142D5E1E14261FAE1426F16E2427D32E2428B4EE2429563E2429F78E242AA8DE24236A6E24243C2E242D3E1E2426201E342F220E3428140E3429263E342A486E34233A6E34241C2E34252E5E342E204E442F327E4428247E4429063E4421C7CE442A894E44234ADE442C0C5E4424CDEE44257F3E4426108E542ED20E542FB3CE5420C60E5421D83E542B0A9E542C1CCE542D6F6E5426C24E6428455E6429D86E642B8BEE642D0EFE6426A24E7420459E7429E8DE742B6BEE742D5FDE742F035E8420C6EE842A5A2E842C4E1E842E019E942815CE9429C94E9423DD7E942DE19EA42856AEA42A8B0EA424F01EB427247EB421691EB4235D0EB42D919EC42FB5FEC42A3B0EC4247FAEC42EE4AED42969BED42C3F6ED42EC4AEE4297A2EE423FF3EE42EA4AEF428E94EF4235E5EF425B32F0420383F042AAD3F042552BF1427F7FF142ABDAF142532BF2428086F242A9DAF2425839F3428494F342B4F6F3425F4EF4420EADF442B904F542E966F54294BEF5424624F642F17BF6421ED7F642CC35F7427E9BF7422DFAF742E266F84294CCF842CB3CF9427DA2F942B412FA42E77BFA421FECFA425255FB428DCCFB42C743FC4202BBFC42392BFD42709BFD42A304FE42607FFE4297EFFE425671FF4291E8FF42AA380043087600436ABA0043C8F70043293C0143097D0143ECC401434B0202436D4802438C870243AECD0243CD0C0343F05203439095034374DD034314200443796B04439CB10443C2FE044366480543CB930543EDD9054391230643F367064358B30643FCFC0643A04607434189074324D10743C5130843695D08438BA30843F0EE084313350943B77E094358C10943FC0A0A435D4F0A4301990A43A2DB0A4346250B43A8690B438BB10B43EDF50B43913F0C43F2830C4396CD0C43F8110D431E5F0D4301A70D43A9F70D438C3F0E43738E0E4317D80E43FD260F4362720F438CC60F43B213104398621043FDAD1043660011438C4D114337A51143DEF51143894D1243F29F12431EFB1243484F134374AA13439EFE134349561443B1A81443DE0315430758154334B315431E0916438D691643F9C21643A8211743D17517433DCF174366231843548018437DD41843282C1943917E1943FCD71943E72D1A43958C1A43BEE01A432A3A1B43938C1B43BFE71B43E93B1C4315971C4300ED1C432C481D43D79F1D4386FE1D4370541E43DFB41E434B0E1F433C721F432ACF1F431B332043089020433CF92043AB5921431EC12143CD1F22433F87224330EB2243A759234358BF2343CF2D244341952443780525432A6B2543E0D72543103A264386A82643B60A27432C7927439FE02743975228430ABA28433D2329436E852943E4F3294314562A4348BF2A43B71F2B43AB8A2B435DF02B43135D2C4382BD2C4376282D43688C2D435CF72D434D5B2E4342C62E43F32B2F436A9A2F431C0030435370304347DB30433F4D314333B83143EC2B3243A2983243DC0F334310793343C8EC33433F5B34433AD43443B0423543EBB93543E32B36431DA33643D30F37434C85374301F237437B67384330D43843E94739439FB4394315233A4345853A4339F03A432A543B435EBD3B430D1C3C437F833C432EE23C43224D3D4313B13D43471A3E43777C3E436CE73E439C493F4351B63F43421A4043F78640436AEE4043A15E4143D5C741438E3B424304AA42437E1F4343728A4343AD014443237044439CE54443525245438CC94543453D4643C2B94643BA2B474337A84743F01B48432A934843E0FF484398734943CCDC4943034D4A4337B64A432F284B43A18F4B4396FA4B43C65C4C43BBC74C432A284D431B8C4D438AEC4D43FD534E43AFB94E4325284F43D78D4F434DFC4F43C0635043B8D55043EC3E5143E3B05143171A5243D08D5243C4F852433E6E5343B4DC5343EF535443A4C05443DE37554316A8554311215643C68D5643010557437773574333EE57436A5E5843A5D558435A42594352B45943861D5A437A885A43AAEA5A43DE535B434DB45B43C01B5C436E7A5C43DEDA5C4371015D43E5E85C43409F5C43882B5C434AAD5B43C21B5B4381965A4358425A439A475A43EE6F5A43C49B5A4356C25A43A3DC5A432CEE5A43B1F85A43F7045B437C0F5B4341185B43441F5B4305215B4305215B4305215B4305215B4305215B4305215B4305215B4305215B4305215B43831D5B43011A5B43011A5B4341185B4380165B433D115B43FB0B5B4336035B4372FA5A432CEE5A4325E05A43DFD35A431BCB5A4396C05A4350B45A4349A65A4342985A43F8845A4331755A432A675A4362575A43D9455A43D3375A434D2D5A43C8225A4382165A433C0A5A4335FC5943B0F159436AE5594324D959431DCB594355BB59438EAB5943879D5943029359433D8A5943B87F5943337559436B65594322525943173D5943CE29594303135943B9FF584370EC5843E7DA58439EC7584354B45843899D5843BE865843F36F584367575843593B5843CD225843FE045843B1EA5743A4CE574357B45743C79457437A7A5743EB5A57431C3D5743CC1B5743FDFD5643ECDA56439CB956434B985643FB765643EA5356439A325643070C5643F5E855431CB6554343835543AA4E5543101A5543,NULL,NULL,NULL,NULL
2,787564035,431378662,-1,2,0,0x0040174180072841C0DF2C41C04E3F41C0244241C0E74E4100C0534100915F41408E6A41802074418053804140EF7D41C039844100FB814120C48641002E8741E0278F416097944100DE9D4100B4A041409AA441607FA741E026A941A049AD41E08CB34140CCC34120F0C84180FCD34140ECD24100E5D941A0C5D841E0FADF414093E14120A4F0414043F8416036014260360142C047034240A00142705E0342C0B20442E097074280D5084270590C4290AE07420087F141C0B4C941C0469D4140C16F41C0B03841008612418020F4408091D24080FDB9408072A94080289D4000FF9240804E894000C37E4000706A400001584000684840002C3B4000153440004D304000F02D4000692E4000E22E4000C6304000803540002C3B400043424000224D4000265E4000BF6D4000ED7B4000A2904000CFB8400046ED40009D19410043424180F26541C063814160808D4120D69641600B9E41402FA341A0B9A541A0ABA64140F7A64100D9A641E0C9A6412061A74140DBA841C082AA418048AC4160A4AD4180A5AE41C03CAF41E04BAF41801EAF414087AE41802CAE41E059AE414000AF41C0B5AF41E0B6B041A08AB14160E5B141E0A8B141C020B141807BB14160E5B1410023B3418051B441A0CBB5416091B74120DEB84120D0B94100B3BA418068BB41C078BC414020BE41E04FC0412052C24100A0C441A0CFC641801DC94120C6CB41209CCE41C044D141C01AD441C0F0D64100E5D94140D9DC412027DF41C0DDE041601BE241E0D0E241600DE34140FEE241E049E341C0B3E3418087E4418079E541404DE641E011E741E003E841C0E6E841208DE9412006EA412006EA412006EA41E0E7E9418033EA41207FEA41A034EB418017EC41E0AFED41C084EF412096F141A03DF341005DF44140F4F441205EF54120D7F5412050F641807DF6410033F741A070F841C063FA418029FC4160FEFD41405AFF412026004260BD0042A054014260280242F02103424076044280FF054230810742B0AF08423065094230DE0942A04F0A42A0C80A42103A0B42A0410B4290FD0A4290840A42A04F0A4260310A4280400A4250660A4250660A4210480A4240220A4220130A42900B0A4260310A4250660A4290840A42F0B10A4290FD0A42C0500B4210B30B4240060C4260150C4280240C4200610C42809D0C42C0BB0C4240F80C42C0340D4260800D42808F0D4200CC0D4210100E4220540E42C09F0E4240DC0E4260EB0E4210020F42702F0F4240550F4250990F42D0D50F42A0FB0F429030104290A9104230F51042202A11426048114260481142C0751142E0841142708C1142909B1142E084114280571142708C1142306E114220A311420094114280D0114250F61142B0231242D032124210511242A05812420086124220951242E0EF12423052134260A51342E0E11342F02514422079144210AE1442E0D3144220F2144250451542B0721542F0901542D0811542D081154290631542B072154210A01542B0EB1542A020164250371642E03E164270461642004E16421092164260F41642204F1742A08B174260E61742F066184280E718423077194220251A42F0C31A4280441B4210C51B4220821C42F0201D4210A91D4210221E42D07C1E42E0C01E4210141F42B05F1F42A0941F42F0F61F42204A204240592042107F204210F82042404B214210712142C0872142B0BC2142A0F12142B0352242B0AE2242F0CC224250FA2242F0452342A0D523427074244260222542D093254220F62542F01B2642C0412642F094264200D92642B0EF264240F7264240F72642F00D2742A024274200522742B0682742B0682742F0862742808E274240E92742502D2842F078284230102942107A2942E09F294280EB294260DC294270A72942B0C52942D0D4294260DC2942C0092A42C0092A4280642A42F0D52A4240382B42F0C72B42D0312C42C0DF2C4250602D42A0C22D4200F02D4270E82D42400E2E4230432E42A03B2E42C04A2E42D08E2E42F0162F42D0802F4280103042607A3042D0EB304210FC314230FD3242901C3442B096354280273742F0033942A0FE3A4280D33C42803E3E4290743F4290664042A023414200CA414230964242B04B4342106B4442105D454260384642F0314742601C484270D9484200D3494250AE4A42606B4B42F0644C42F0DD4C42D0474D4270934D42E0044E4230674E42A05F4E42B02A4E42B02A4E4220234E4230674E4280504E4260C84D4290A24D4270934D42C07C4D4210664D42A06D4D4280D74D4280504E42B0A34E4250EF4E4250E14F42304B5042408F5042103C5042A0435042B0875042D0965042B08750422080504250D35042705B5142A0AE5142B0F25142A0A05242B0E452420047534290C7534290B95442001D5642E0F1574270565A42C0155D42F04C5F42B08B6142D07E634290BD6542D0466742209B684230D1694250D26A4240806B42D0006C4270C56C42108A6D42E0286E4260DE6E4280DF6F42B02471422088724270DC734200D67442C022764280F67642D0587742E015784230F1784230E3794200827A42907B7B4280A27C42109C7D42B0E77D42B0607E4230167F42F0E97F42B02D8042F0E97F42F0E97F42700F804240358042F04B8042C893804280458142E0EB8142C8FE8142F8518242505D8242505D824280378242186182420896824268C38242705E8342D8268442A8C58442287B8542204B8642F06287427018884278B3884288F7884258968942186A8A42386B8B42A0AC8C4290D38D4248FE8E423003904280DE9042B0AA914278279242C0E0924298A19342F09E9442F0909542B06496426816974250A29742501B984220BA9842F0589942D8E49942A0619A4250789A4298B89A4248CF9A42008F9A42D85D9A4278309A4200169A4228CE994228CE9942A80A9A4238129A4240349A4290969A4298B89A4290969A42C0F79942F0D1994258A89942E08D9942C07E994220AC994250FF994238129A42F04A9A4258219A4220259A4258219A42C8929A42F8E59A42506A9B4240189C42B8249D4240759E4288A79F429034A1429026A242A805A3423007A142884A9D42F090954220058B4230D57A4280E95D42E0C8404230482542703D0E42C09BF641E065E141801CE34160AF014210191642E0342842F0983742D0E14242D07F494210744C42B0384D4260D64C42C0114C42003E4B4270BD4A4250274B42B0464C4280D74D4250EF4E4210C34F42B087504260175142F01E5142A0BC5042A0CA4F4290944E4270934D42C08A4C4260E44B42C0984B42B0544B42A0104B4250274B4280014B4260004A42C03B494250CA4842E0584842F0B8464280554542F05B4442B04B43420051414280303F4230633D4290253C4240D13A425031394260913742602636427086344210EE324270B0314260F3304220E32F42B0F82E42B0062E4250E72C42C0742B42E09F294250B42742C0C825429091234220B5214280772042108D1F42E0471E42907A1C4240341A42D0DE1742005C1542B0151342B0311142903E0F4290E10C4270750A421064084210800642A0A3044240920242009000422067FD4160BDF941E0B8F541C068F141A09FEC41805DE7410075E14140E7DB410096D641C0BDD141806CCC41400DC8416054C441A0AAC0410010BD412057B941A052B541E0B6B04140B1AB41206FA641E01DA141A0539B41808A9641E076924180818E4160AA8A41807886414019824100FB7A41804A71410013684140365F4180D2564180504E414029464140203E414009374180893041C0092A41409A244140671F4100081B41C02F1641000D124180080E4140300941407604418045FA4000A8E64080D7CD40003FB14000E3944000BA764000A04440009D19400038EE3F0080B53F,NULL,NULL,NULL,NULL
3,787564033,431378662,-2,2,0,0x000000008FAD3E40C0759E408224DD4094CD0D41CBD02C4103D44B4111836A4117A7844197F09341102CA3418359B241F586C14168B4D041D3D3DF413FF3EE41A304FE41048B0642B0050E425B80154200ED1C42A860244249C62B42ED323342929F3A4230FE4142CD5C494264AD5042FE045842924E5F4225986642B5DA6D424C2B7542DC6D7C4236D881427A728542BF0C894282A38C42C63D90420BD89342D1759742940C9B42B6609E421E3AA0424E9CA0422C56A0425FB89F4276E29E4282F79D4222339D42DA9F9C42212C9C42F8D79B4257959B42BD609B422A3A9B429B1A9B428DFE9A4201E69A4278D49A4271C69A426BB89A4267B19A4264AA9A4260A39A42DE9F9A425D9C9A4259959A42D8919A42568E9A42D48A9A4252879A42D1839A424F809A424C799A4248729A42D48A9A427FE29A4238569B4276D49B42B04B9C42E7BB9C4214179D423D6B9D4260B19D42FDEC9D42151E9E422A489E4242799E42D1989E4261B89E4272DB9E4283FE9E4295219F4224419F42B4609F4240799F42CC919F4258AA9F42E4C29F42EED79F427AF09F428405A0429221A0421E3AA0422C56A0423A72A042C68AA04252A3A04260BFA0426DDBA0427BF7A0428913A142972FA142264FA142346BA1424287A1424FA3A1425AB8A14264CDA1426EE2A14279F7A142830CA2428D21A2429836A2422048A242A959A242326BA2423879A2423F87A2424695A2424DA3A242D2ADA242D9BBA242DDC2A242E0C9A242E3D0A24265D4A24265D4A242E7D7A242E7D7A242E7D7A24269DBA24269DBA242EADEA2426CE2A242EEE5A2426FE9A242F1ECA24273F0A242F5F3A24276F7A2427AFEA2427D05A342810CA3420617A3428B21A342922FA3421A41A342A352A3422C64A342B475A342BB83A342C291A342C99FA342D0ADA34255B8A3425CC6A34263D4A3426AE2A342F2F3A3427B05A4420317A4428C28A4429336A4429A44A4422256A4422964A442B275A442BC8AA44248A3A442D4BBA442DFD0A442E9E5A44272F7A4427C0CA5420825A542123AA5429E52A5422A6BA5423580A5423F95A54249AAA54254BFA542E0D7A5426CF0A542F808A6428421A642103AA6421A4FA642A667A6423280A642BE98A6424AB1A642D6C9A642E4E5A642F508A742072CA7429A52A742AB75A7423E9CA742D1C2A74263E9A7427813A8428D3DA842A56EA8423B9CA842D2C9A84268F7A842022CA9429C60A9423595A94251CDA942EB01AA428536AA421E6BAA423AA3AA42D4D7AA42EF0FAB428944AB422680AB42C4BBAB4261F7AB428036AC429F75AC42BAADAC42D6E5AC427321AD428F59AD42AA91AD42C6C9AD426305AE420448AE422387AE42C0C2AE425DFEAE42FA39AF421979AF42BABBAF425BFEAF427D44B0429F8AB042C2D0B042E416B1428860B1422DAAB142D1F3B142F740B2429E91B24246E2B242ED32B3421787B3423CD4B3426221B4420A72B44230BFB442D408B542FA55B54220A3B542C4ECB542EA39B642138EB6423CE2B642E739B742108EB7423AE2B742602FB8420780B84230D4B8425A28B9420580B942B0D7B9425B2FBA42098EBA42B4E5BA426344BB420E9CBB42B9F3BB42644BBC428D9FBC42B6F3BC42614BBD428EA6BD4239FEBD42E455BE428FADBE423A05BF42E55CBF4294BBBF42C016C042ED71C04298C9C0424321C142F27FC1421EDBC142CD39C242FA94C242A5ECC242D147C34280A6C3422E05C4425E67C4428FC9C442402FC542EF8DC5421FF0C5424F52C64201B8C642311AC742627CC74292DEC742C547C842F9B0C842AB16C9425D7CC9428AD7C942BA39CA42EA9BCA421AFECA42CC63CB4200CDCB42373DCC42ECA9CC42231ACD42D886CD420FF7CD42C563CE42FCD3CE42B547CF426DBBCF42A42BD0425A98D0429108D142C878D142FFE8D142B455D242EBC5D242A439D342DBA9D342941DD442CB8DD4428401D542407CD5427BF3D542B871D64275ECD6423167D742EADAD7422452D8425FC9D8429940D94255BBD9429339DA4250B4DA428A2BDB4246A6DB42811DDC423D98DC427B16DD42B994DD42750FDE42318ADE42EAFDDE42216EDF4258DEDF428F4EE04248C2E042FD2EE142359FE1426C0FE2422483E2425BF3E2429263E34248D0E3427F40E442B6B0E4426B1DE542A28DE54254F3E542885CE64241D0E6427840E742AFB0E7426824E842A29BE8425B0FE9421483E942CCF6E942856AEA42C0E1EA42FE5FEB423CDEEB427655EC42B1CCEC42EB43ED42A7BEED42E53CEE4223BBEE426540EF4228C9EF42EB51F042AAD3F0426E5CF142B2E8F1427978F242BE04F342818DF3424416F4420AA6F4424C2BF54291B7F542D643F6429CD3F6426363F742ABF6F742758DF8423F24F9428BBEF9425555FA429DE8FA42E274FB422601FC42ED90FC42B420FD42F8ACFD423A32FE427BB7FE423B39FF42FABAFF421E200043BF62004320A70043C1E90043A12A0143416D014321AE0143C2F00143633302438272024361B3024302F602432135034301760343E1B60343C1F70343613A04438079044360BA044301FD0443624105430384054365C80543050B0643674F0643C89306432AD806434C1E07433066074352AC0743B4F0074354330843B6770843D8BD0843BB05094320510943859C0943EAE709434F330A4336820A435CCF0A43821C0B43A8690B43CEB60B4333020C43984D0C43BD9A0C43E3E70C4348330D432F820D4316D10D43FC1F0E43E36E0E4309BC0E436E070F4312510F43B69A0F435AE40F43FF2D10432174104382B81043E4FC104346411143A78511438ACD11436E151243905B1243319E1243D1E01243332513439569134335AC1343D6EE1343773114439977144379B814431AFB1443BA3D15431C8215437DC61543DF0A1643C2521643669C16438CE91643B2361743178217433DCF1743A21A184307661843EEB41843D4031943394F19439E9A1943C4E71943AB361A4313891A433DDD1A43A52F1B43CE831B43F8D71B43212C1C434A801C43B3D21C431B251D4384771D432BC81D4312171E43B9671E43DFB41E43C6031F436E541F43519C1F43A1BD1F439AAF1F43827E1F435C311F43AACB1E4370541E436ECD1D43EA421D43E7BB1C43AA3D1C4341EB1B43BCE01B438E051C43E93B1C43C5751C439EA81C43B3D21C43C4F51C4311101D439D281D43A73D1D436F4D1D43765B1D43FB651D43BF6E1D4384771D43057B1D43C67C1D43C67C1D43C67C1D43C67C1D43C67C1D43C67C1D43C67C1D43C67C1D43C67C1D43C67C1D43C67C1D43057B1D43057B1D43057B1D43057B1D43057B1D4344791D4344791D4344791D4384771D43C3751D4302741D4341721D4380701D43FE6C1D43BC671D433A641D43B8601D43765B1D4333561D436F4D1D436B461D43683F1D43253A1D4322331D43DF2D1D439D281D431B251D43D91F1D43D5181D4311101D434C071D4388FE1C4303F41C43BDE71C4338DD1C4334D61C4370CD1C43EBC21C43A5B61C439EA81C43979A1C43908C1C43897E1C4343721C433C641C43B4521C432B411C4363311C435D231C4395131C438E051C4387F71B4380E91B43B8D91B43F1C91B4368B81B43E0A61B4396931B438C7E1B4381691B43B6521B43AC3D1B43A2281B4397131B438DFE1A4343EB1A4339D61A43F0C21A4325AC1A4359951A43CD7C1A4341641A43F4491A4368311A431B171A4350001A4385E91943F9D019436DB81943E19F194394851943086D1943BB5219436E381943211E1943D403194309ED1843BCD2184330BA1843229E1843968518430A6D18437E541843F23B1843272518435C0E184391F7174344DD174336C11743A7A1174353791743BC4B17432317174385DB1643279E1643085F1643281E164309DF1543699C1543,NULL,NULL,NULL,NULL
